block_id,rule_based_tag,x_position,y_position,rel_y_position,block_width,block_height,font_size,rel_font_size,is_bold,text_length,line_count,is_all_caps,ends_with_punct,text
90,list_item,88.9616470336914,331.2532653808594,0.3934124291934197,455.12422943115234,36.732452392578125,9.960000038146973,1.0,0,192,3,0,1,"4. Professionals who are experienced in their role (including unit testing) and need more 
understanding and knowledge about how to perform and manage testing on all levels in Agile 
projects."
91,paragraph,70.96392822265625,377.2186584472656,0.44800315730079054,473.0162353515625,25.228668212890625,9.960000038146973,1.0,0,183,2,0,1,"These professionals include people who are in roles such as testers, test analysts, test engineers, test 
consultants, test managers, user acceptance testers, and software developers."
92,paragraph,70.973876953125,411.7997741699219,0.48907336599753193,472.90582275390625,48.13665771484375,9.960000038146973,1.0,0,307,4,0,1,"This Foundation Level Extension – Agile Tester certification may also be appropriate for anyone who 
wants a deeper understanding of software testing in the Agile world, such as project managers, quality 
managers, software development managers, business analysts, IT directors, and management 
consultants."
93,heading,70.94400024414062,482.13702392578125,0.5726092920733744,184.21890258789062,19.29095458984375,14.039999961853027,1.40963854498791,0,28,1,0,0,2.2 Career Paths for Testers
94,paragraph,70.94400024414062,506.3230285644531,0.6013337631406807,473.0303039550781,48.136627197265625,9.960000038146973,1.0,0,340,4,0,1,"Building on the Foundation Level, the Agile Tester Extension supports the definition of career paths for 
professional testers. A person with the Agile Tester certificate has extended the broad understanding of 
testing acquired at the Foundation Level to enable him or her to work effectively as a professional tester in 
an Agile project."
95,paragraph,70.96392822265625,563.8419189453125,0.6696459844956205,472.87994384765625,25.20880126953125,9.960000038146973,1.0,0,144,2,0,1,"People possessing an ISTQB Foundation Level Extension – Agile Tester certificate may use the Certified 
Tester Foundation Level acronym CTFL-AT."
96,heading,70.94400024414062,611.2869873046875,0.7259940466801514,154.65206909179688,19.29095458984375,14.039999961853027,1.40963854498791,0,23,1,0,0,2.3 Learning Objectives
97,paragraph,70.94400024414062,635.4730224609375,0.7547185539916123,472.8591003417969,25.208740234375,9.960000038146973,1.0,0,187,2,0,1,"In general, the Foundation Level syllabus is examinable at a K1 level, i.e., the candidate will recognize, 
remember and recall terms and concepts stated in the Foundation Level syllabus."
98,paragraph,70.94400024414062,669.9146728515625,0.7956231269020932,472.9655456542969,25.19879150390625,9.960000038146973,1.0,0,121,2,0,1,"In addition, all Foundation Level syllabus learning objectives are examinable at the same K- level in an 
extension exam."
99,footer,76.58135986328125,718.6891479492188,0.8535500569468156,456.55316162109375,11.56488037109375,9.960000038146973,1.0,0,40,3,0,0,"Version 2014 
Page 7 of 12 
May 31, 2014"
100,footer,76.58399963378906,735.8699951171875,0.873954863559605,142.71002197265625,8.2440185546875,6.0,0.6024096362469775,0,53,1,0,0,© International Software Testing Qualifications Board
101,header,430.75,59.972991943359375,0.07122683128665008,92.0902099609375,13.685043334960938,9.960000038146973,1.0,0,20,1,0,0,Qualifications Board
102,header,74.42400360107422,36.933013916015625,0.04386343695488792,441.2638626098633,25.204998016357422,9.960000038146973,1.0,0,41,3,0,0,"International 
Overview 
Software Testing"
103,header,74.42400360107422,56.733001708984375,0.06737886188715483,190.64118194580078,13.685043334960938,9.960000038146973,1.0,0,41,1,0,0,Foundation Level Extension – Agile Tester
104,paragraph,70.94398498535156,107.15298461914062,0.1272600767448226,472.8530731201172,36.73252868652344,9.960000038146973,1.0,0,256,3,0,1,"That said, each extension level exam focuses on the learning objectives defined in that extension 
syllabus. The relevant learning objectives at K1, K2, and K3 levels are provided at the beginning of each 
chapter within each particular extension syllabus."
105,heading,70.94400024414062,154.6070098876953,0.18361877658871179,154.68576049804688,19.290969848632812,14.039999961853027,1.40963854498791,0,22,1,0,0,2.4 Entry Requirements
106,paragraph,70.94400024414062,178.79299926757812,0.21234322953394077,473.0094299316406,25.208786010742188,9.960000038146973,1.0,0,149,2,0,1,"To be able to participate in a Foundation Level Extension – Agile Tester exam, candidates must have 
obtained the ISTQB Foundation Level certificate."
107,heading,70.94400024414062,214.7270050048828,0.2550201959677943,221.00506591796875,19.290969848632812,14.039999961853027,1.40963854498791,0,33,1,0,0,2.5 Structure and Course Duration
108,paragraph,70.94400024414062,238.94302368164062,0.28378031316109337,472.8928527832031,25.208770751953125,9.960000038146973,1.0,0,124,2,0,1,"The Foundation Level Extension – Agile Tester syllabus has no shared or common elements with the 
Foundation Level syllabus."
109,paragraph,70.94400024414062,273.3847351074219,0.32468495855988344,306.1116943359375,13.685028076171875,9.960000038146973,1.0,0,67,1,0,0,The syllabi must be taught in the following minimum number of days:
110,paragraph,212.2100067138672,299.8327941894531,0.35609595509436237,182.79344177246094,13.71490478515625,9.960000038146973,1.0,1,14,2,0,0,"Syllabus 
Days"
111,paragraph,212.2100067138672,317.9029846191406,0.3775569888588369,173.68663024902344,13.685028076171875,9.960000038146973,1.0,0,23,2,0,0,"Baseline: Foundation 
3"
112,paragraph,212.2100067138672,335.9029846191406,0.39893466106786296,173.68663024902344,13.685028076171875,9.960000038146973,1.0,0,26,2,0,0,"Extension: Agile Tester 
2"
113,paragraph,70.94400024414062,365.4230041503906,0.43399406668692475,472.9755554199219,25.208740234375,9.960000038146973,1.0,0,117,2,0,1,"The following figure shows the structure of the Agile Tester Extension and its relationship to the 
Foundation Level."
114,footer,76.58399963378906,718.6878662109375,0.8535485346923248,456.5531463623047,11.56488037109375,9.960000038146973,1.0,0,40,3,0,0,"Version 2014 
Page 8 of 12 
May 31, 2014"
115,footer,76.58399963378906,735.8699951171875,0.873954863559605,142.71002197265625,8.2440185546875,6.0,0.6024096362469775,0,53,1,0,0,© International Software Testing Qualifications Board
116,header,430.75,59.972991943359375,0.07122683128665008,92.0902099609375,13.685043334960938,9.960000038146973,1.0,0,20,1,0,0,Qualifications Board
117,header,74.42400360107422,36.933013916015625,0.04386343695488792,441.2638626098633,25.204998016357422,9.960000038146973,1.0,0,41,3,0,0,"International 
Overview 
Software Testing"
118,header,74.42400360107422,56.733001708984375,0.06737886188715483,190.64118194580078,13.685043334960938,9.960000038146973,1.0,0,41,1,0,0,Foundation Level Extension – Agile Tester
119,heading,70.94400024414062,131.5669708251953,0.15625530976864052,144.57554626464844,19.290969848632812,14.039999961853027,1.40963854498791,0,22,1,0,0,2.6 Keeping It Current
120,paragraph,70.94400024414062,155.75302124023438,0.1849798352021786,473.0133361816406,48.25627136230469,9.960000038146973,1.0,0,374,4,0,1,"The software industry changes rapidly. To deal with these changes and to provide the stakeholders with 
access to relevant and current information, the ISTQB working groups have created links on the 
www.istqb.org web site which refer to supporting documents, changes to standards and new occurrences 
in the industry. This information is not examinable under this syllabus."
121,footer,76.58135986328125,718.7025756835938,0.8535660043748144,456.55316162109375,11.56488037109375,9.960000038146973,1.0,0,40,3,0,0,"Version 2014 
Page 9 of 12 
May 31, 2014"
122,footer,76.58399963378906,735.8699951171875,0.873954863559605,142.71002197265625,8.2440185546875,6.0,0.6024096362469775,0,53,1,0,0,© International Software Testing Qualifications Board
123,header,430.75,59.972991943359375,0.07122683128665008,92.0902099609375,13.685043334960938,9.960000038146973,1.0,0,20,1,0,0,Qualifications Board
124,header,74.42400360107422,36.933013916015625,0.04386343695488792,441.2638626098633,25.204998016357422,9.960000038146973,1.0,0,41,3,0,0,"International 
Overview 
Software Testing"
125,header,74.42400360107422,56.733001708984375,0.06737886188715483,190.64118194580078,13.685043334960938,9.960000038146973,1.0,0,41,1,0,0,Foundation Level Extension – Agile Tester
126,list_item,70.94400024414062,117.14299011230469,0.13912469134477992,470.0954284667969,40.53840637207031,15.960000038146973,1.6024096362469775,0,69,2,0,0,"3. Overview of the Foundation Level Extension – Agile Tester
Syllabus"
127,heading,70.94400024414062,185.5669708251953,0.2203883263957189,155.33860778808594,19.290969848632812,14.039999961853027,1.40963854498791,0,21,1,0,0,3.1 Business Outcomes
128,paragraph,70.94400024414062,209.75302124023438,0.24911285182925696,472.5791320800781,25.208786010742188,9.960000038146973,1.0,0,143,2,0,1,"This section lists the Business Outcomes expected of a candidate who has achieved the Foundation Level 
Extension – Agile Tester certification."
129,paragraph,70.93403625488281,244.44369506835938,0.29031317704080684,99.71954345703125,13.286651611328125,9.960000038146973,1.0,0,20,1,0,0,An Agile Tester can…
130,paragraph,107.77999877929688,267.2629699707031,0.31741445364691584,406.2206726074219,25.205047607421875,9.960000038146973,1.0,0,133,3,0,1,"AFM1 
Collaborate in a cross-functional Agile team being familiar with principles and basic 
practices of Agile software development."
131,paragraph,107.77999877929688,301.822998046875,0.35845961763286815,392.2577819824219,13.685028076171875,9.960000038146973,1.0,0,85,2,0,1,"AFM2 
Adapt existing testing experience and knowledge to Agile values and principles."
132,paragraph,107.77999877929688,326.7829895019531,0.3881033129476878,289.98779296875,13.685028076171875,9.960000038146973,1.0,0,65,2,0,1,"AFM3 
Support the Agile team in planning test-related activities."
133,paragraph,107.77999877929688,351.8630065917969,0.41788955652232407,347.227783203125,13.685028076171875,9.960000038146973,1.0,0,76,2,0,1,"AFM4 
Apply relevant methods and techniques for testing in an Agile project."
134,paragraph,107.77999877929688,376.9429931640625,0.44767576385280583,259.5077819824219,13.685028076171875,9.960000038146973,1.0,0,58,2,0,1,"AFM5 
Assist the Agile team in test automation activities."
135,paragraph,107.77999877929688,402.0429992675781,0.4774857473486676,403.16741943359375,25.08502197265625,9.960000038146973,1.0,0,153,3,0,1,"AFM6 
Assist business stakeholders in defining understandable and testable user stories, 
scenarios, requirements and acceptance criteria as appropriate."
136,paragraph,107.77999877929688,436.4830017089844,0.5183883630748033,415.1536560058594,25.20501708984375,9.960000038146973,1.0,0,108,3,0,1,"AFM7 
Work and share information with other team members using effective communication 
styles and channels."
137,paragraph,70.9439697265625,483.1629943847656,0.5738277843049473,468.5941162109375,25.208740234375,9.960000038146973,1.0,0,174,2,0,1,"In general, a Certified Tester Foundation Level – Agile Tester is expected to have acquired the necessary 
skills to working effectively within an Agile team and environment."
138,heading,70.94400024414062,530.6170043945312,0.6301864660267592,80.04206848144531,19.29095458984375,14.039999961853027,1.40963854498791,0,11,1,0,0,3.2 Content
139,paragraph,70.94400024414062,554.8330078125,0.658946565097981,178.22425842285156,13.68499755859375,9.960000038146973,1.0,0,37,1,0,0,Chapter 1: Agile Software Development
140,list_item,88.94171905517578,567.0738525390625,0.6734843854383165,454.8912887573242,25.0892333984375,9.960000038146973,1.0,0,108,3,0,1," 
The tester should remember the basic concept of Agile software development based on the Agile 
Manifesto."
141,list_item,88.94172668457031,590.7188720703125,0.7015663563780433,454.93382263183594,25.0892333984375,9.960000038146973,1.0,0,123,3,0,1," 
The tester should understand the advantages of the whole-team approach and the benefits of 
early and frequent feedback."
142,list_item,88.94172668457031,614.3638916015625,0.7296483273177702,307.50804138183594,13.68505859375,9.960000038146973,1.0,0,66,2,0,1," 
The tester should recall Agile software development approaches."
143,list_item,88.94172668457031,626.604736328125,0.7441861476581056,454.7936248779297,25.08929443359375,9.960000038146973,1.0,0,123,3,0,1," 
The tester should be able to write testable user stories in collaboration with developers and 
business representatives."
144,list_item,88.94172668457031,650.2498779296875,0.7722682635744507,454.6750946044922,25.08917236328125,9.960000038146973,1.0,0,121,3,0,1," 
The tester should understand how retrospectives can be used as a mechanism for process 
improvement in Agile projects."
145,list_item,88.94172668457031,673.8948974609375,0.8003502345141775,358.62779235839844,13.68499755859375,9.960000038146973,1.0,0,78,2,0,1," 
The tester should understand the use and purpose of continuous integration."
146,list_item,88.94172668457031,686.1357421875,0.8148880548545131,454.9487762451172,25.08917236328125,9.960000038146973,1.0,0,139,3,0,1," 
The tester should know the differences between iteration and release planning, and how a tester 
adds value in each of these activities."
147,footer,76.58135986328125,718.7152099609375,0.8535810094547951,456.55316162109375,11.56488037109375,9.960000038146973,1.0,0,41,3,0,0,"Version 2014 
Page 10 of 12 
May 31, 2014"
148,footer,76.58399963378906,735.8699951171875,0.873954863559605,142.71002197265625,8.2440185546875,6.0,0.6024096362469775,0,53,1,0,0,© International Software Testing Qualifications Board
149,header,74.42400360107422,36.933013916015625,0.04386343695488792,441.2638626098633,25.204998016357422,9.960000038146973,1.0,0,41,3,0,0,"International 
Overview 
Software Testing"
150,header,74.42400360107422,56.733001708984375,0.06737886188715483,418.97440338134766,16.925033569335938,9.960000038146973,1.0,0,57,2,0,0,"Foundation Level Extension – Agile Tester 
Qualifications"
151,header,493.54779052734375,59.972991943359375,0.07122683128665008,29.2923583984375,13.685043334960938,9.960000038146973,1.0,0,5,1,0,0,Board
152,paragraph,70.94400024414062,107.15298461914062,0.1272600767448226,335.4080505371094,13.685043334960938,9.960000038146973,1.0,0,73,1,0,0,"Chapter 2: Fundamental Agile Testing Principles, Practices, and Processes"
153,list_item,88.94171905517578,119.39382934570312,0.1417978970851581,454.7009811401367,25.208786010742188,9.960000038146973,1.0,0,126,3,0,1," 
The tester should be able to describe the differences between testing activities in Agile projects 
and non-Agile projects."
154,list_item,88.94172668457031,143.03890991210938,0.16987994051319402,454.5525360107422,25.208786010742188,9.960000038146973,1.0,0,114,3,0,1," 
The tester should be able to describe how development and testing activities are integrated in 
Agile projects."
155,list_item,88.94172668457031,166.80349731445312,0.19810391605041938,398.25755310058594,13.685043334960938,9.960000038146973,1.0,0,91,2,0,1," 
The tester should be able to describe the role of independent testing in Agile projects."
156,list_item,88.94172668457031,178.92483520507812,0.21249980428156548,454.5116424560547,25.208786010742188,9.960000038146973,1.0,0,174,3,0,1," 
The tester should be able to describe the tools and techniques used to communicate the status of 
testing in an Agile project, including test progress and product quality."
157,list_item,88.94172668457031,202.56991577148438,0.2405818477096014,454.8622283935547,25.208786010742188,9.960000038146973,1.0,0,188,3,0,1," 
The tester should be able to describe the process of evolving tests across multiple iterations and 
explain why test automation is important to manage regression risk in Agile projects."
158,list_item,88.94172668457031,226.36434936523438,0.26884127002996955,448.1772918701172,13.685043334960938,9.960000038146973,1.0,0,102,2,0,1," 
The tester should understand the skills (people, domain, and testing) of a tester in an Agile team."
159,list_item,88.94172668457031,238.48568725585938,0.2832371582611157,375.42735290527344,13.685043334960938,9.960000038146973,1.0,0,85,2,0,1," 
The tester should be able to understand the role of a tester within an Agile team."
160,paragraph,70.94400024414062,261.4036560058594,0.3104556484630159,257.6054382324219,13.685028076171875,9.960000038146973,1.0,0,55,1,0,0,"Chapter 3: Agile Testing Methods, Techniques, and Tools"
161,list_item,88.94171905517578,273.6445007324219,0.3249934688033514,452.3165817260742,25.208740234375,9.960000038146973,1.0,0,149,3,0,1," 
The tester should be able to recall the concepts of test-driven development, acceptance test-
driven development, and behavior-driven development."
162,list_item,88.94172668457031,297.4090576171875,0.3532174080964222,318.06776428222656,13.685028076171875,9.960000038146973,1.0,0,72,2,0,1," 
The tester should be able to recall the concepts of the test pyramid."
163,list_item,88.94172668457031,309.5303649902344,0.3676132600834138,454.6501922607422,25.0892333984375,9.960000038146973,1.0,0,127,3,0,1," 
The tester should be able to summarize the testing quadrants and their relationships with testing 
levels and testing types."
164,list_item,88.94172668457031,333.1754150390625,0.39569526726729515,405.81736755371094,13.685028076171875,9.960000038146973,1.0,0,92,2,0,1," 
For a given Agile project, the tester should be able to work as a tester in a Scrum team."
165,list_item,88.94172668457031,345.416259765625,0.41023308760763066,335.94786071777344,13.685028076171875,9.960000038146973,1.0,0,77,2,0,1," 
The tester should be able to assess quality risks within an Agile project."
166,list_item,88.94172668457031,357.5375671386719,0.42462893959462217,440.49790954589844,13.685028076171875,9.960000038146973,1.0,0,101,2,0,1," 
The tester should be able to estimate testing effort based on iteration content and quality risks."
167,list_item,88.94172668457031,369.7784118652344,0.4391667599349577,397.65806579589844,13.685028076171875,9.960000038146973,1.0,0,93,2,0,1," 
The tester should be able to interpret relevant information to support testing activities."
168,list_item,88.94172668457031,381.89971923828125,0.45356261192194924,454.4828338623047,25.109161376953125,9.960000038146973,1.0,0,109,3,0,1," 
The tester should be able to explain to business stakeholders how to define testable acceptance 
criteria."
169,list_item,88.94172668457031,405.564697265625,0.48166828653874705,455.00376892089844,25.208740234375,9.960000038146973,1.0,0,105,3,0,1," 
Given a user story, the tester should be able to write acceptance test-driven development test 
cases."
170,list_item,88.94172668457031,429.3292541503906,0.5098922258318178,454.88426208496094,25.0892333984375,9.960000038146973,1.0,0,166,3,0,1," 
For both functional and non-functional behavior, the tester should be able to write test cases using 
black box test design techniques based on given user stories."
171,list_item,88.94172668457031,452.97430419921875,0.5379742330156992,447.69810485839844,13.685028076171875,9.960000038146973,1.0,0,103,2,0,1," 
The tester should be able to perform exploratory testing to support the testing of an Agile project."
172,list_item,88.94172668457031,465.0956115722656,0.5523700850026908,454.5146942138672,25.208740234375,9.960000038146973,1.0,0,140,3,0,1," 
The tester should be able to recall different tools available to testers according to their purpose 
and to activities in Agile projects."
173,footer,76.58135986328125,718.7472534179688,0.853619065817065,456.55316162109375,11.56488037109375,9.960000038146973,1.0,0,41,3,0,0,"Version 2014 
Page 11 of 12 
May 31, 2014"
174,footer,76.58399963378906,735.8699951171875,0.873954863559605,142.71002197265625,8.2440185546875,6.0,0.6024096362469775,0,53,1,0,0,© International Software Testing Qualifications Board
175,header,430.75,59.972991943359375,0.07122683128665008,92.0902099609375,13.685043334960938,9.960000038146973,1.0,0,20,1,0,0,Qualifications Board
176,header,74.42400360107422,36.933013916015625,0.04386343695488792,441.2638626098633,25.204998016357422,9.960000038146973,1.0,0,41,3,0,0,"International 
Overview 
Software Testing"
177,header,74.42400360107422,56.733001708984375,0.06737886188715483,190.64118194580078,13.685043334960938,9.960000038146973,1.0,0,41,1,0,0,Foundation Level Extension – Agile Tester
178,list_item,70.94400024414062,120.26298522949219,0.14283014872861305,113.26814270019531,22.056716918945312,15.960000038146973,1.6024096362469775,0,13,1,0,0,4. References
179,heading,70.94400024414062,169.00697326660156,0.20072087086294724,105.60891723632812,19.290969848632812,14.039999961853027,1.40963854498791,0,14,1,0,0,4.1 Trademarks
180,paragraph,70.94400024414062,193.19302368164062,0.2294453962964853,365.2831115722656,13.685043334960938,9.960000038146973,1.0,0,80,1,0,0,The following registered trademarks and service marks are used in this document:
181,paragraph,70.94400024414062,217.93402099609375,0.2588290035583061,406.0991516113281,14.979507446289062,9.960000038146973,1.0,0,91,1,0,0,ISTQB® is a registered trademark of the International Software Testing Qualifications Board
182,heading,70.94400024414062,255.0769805908203,0.3029417821743709,196.81414794921875,19.290969848632812,14.039999961853027,1.40963854498791,0,27,1,0,0,4.2 Documents and Web Sites
183,paragraph,76.34400177001953,279.19281005859375,0.3315829098083061,168.02108001708984,13.71490478515625,9.960000038146973,1.0,1,21,2,0,0,"Identifier 
Reference"
184,paragraph,76.34400177001953,293.7829895019531,0.34891091389780654,444.13219451904297,25.205047607421875,9.960000038146973,1.0,0,163,3,0,0,"[ISTQB-Web] 
Web site of the International Software Testing Qualifications Board. Refer 
to this website for the latest ISTQB Glossary and Syllabi. (www.istqb.org)"
185,footer,76.58399963378906,718.6878662109375,0.8535485346923248,456.5531463623047,11.56488037109375,9.960000038146973,1.0,0,41,3,0,0,"Version 2014 
Page 12 of 12 
May 31, 2014"
186,footer,76.58399963378906,735.8699951171875,0.873954863559605,142.71002197265625,8.2440185546875,6.0,0.6024096362469775,0,53,1,0,0,© International Software Testing Qualifications Board
